Staff_Name,Role,Branch_Name,Cal_Year,Cal_Year_Month,Cal_Month_Name,Orders_Processed,Revenue_Handled,Avg_Revenue_Per_Order,Employment_Status
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-07,"July",6,212.49,35.42,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-08,"August",11,233.38,21.22,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-09,"September",10,442.61,44.26,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-10,"October",6,444.55,74.09,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-11,"November",14,711.36,50.81,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2025,2025-12,"December",21,823.35,39.21,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-01,"January",10,461.2,46.12,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-02,"February",9,540.45,60.05,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-03,"March",11,380.48,34.59,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-04,"April",7,357,51,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-05,"May",10,458.81,45.88,ACTIVE
"Mohd Ahmad","ADMIN","Johor Bahru 88 Speedmart",2026,2026-06,"June",12,426.69,35.56,ACTIVE
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-07,"July",7,436.04,62.29,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-08,"August",6,407.01,67.84,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-09,"September",8,261.14,32.64,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-10,"October",9,183.68,20.41,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-11,"November",8,426.75,53.34,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2023,2023-12,"December",17,615.3,36.19,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-01,"January",7,433.24,61.89,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-02,"February",6,94.96,15.83,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-03,"March",5,67.54,13.51,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-04,"April",3,127.28,42.43,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-05,"May",10,450.37,45.04,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-06,"June",4,88.88,22.22,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-07,"July",5,251.11,50.22,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-08,"August",6,224.26,37.38,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-09,"September",2,56.02,28.01,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-10,"October",2,11.08,5.54,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-11,"November",14,653.82,46.7,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2024,2024-12,"December",17,900.13,52.95,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-01,"January",10,333.9,33.39,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-02,"February",6,350.54,58.42,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-03,"March",13,292.15,22.47,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-04,"April",8,157.85,19.73,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-05,"May",9,387.32,43.04,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-06,"June",11,403.66,36.7,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-07,"July",8,332.5,41.56,RESIGNED
"Mohd Ali","MANAGER","Kuching 88 Speedmart",2025,2025-08,"August",2,15.12,7.56,RESIGNED
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-04,"April",31,863.94,27.87,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-05,"May",35,1277.06,36.49,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-06,"June",39,1394.36,35.75,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-07,"July",27,1147.55,42.5,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-08,"August",19,933.96,49.16,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-09,"September",18,904.7,50.26,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-10,"October",11,436.03,39.64,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-11,"November",26,671.3,25.82,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2020,2020-12,"December",30,1169.6,38.99,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-01,"January",13,445.33,34.26,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-02,"February",9,236.13,26.24,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-03,"March",18,516.65,28.7,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-04,"April",10,431.92,43.19,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-05,"May",14,511.54,36.54,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-06,"June",12,693.14,57.76,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-07,"July",10,289.07,28.91,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-08,"August",6,202.55,33.76,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-09,"September",2,55.03,27.52,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-10,"October",8,306.66,38.33,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-11,"November",13,229.46,17.65,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2021,2021-12,"December",18,954.36,53.02,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-01,"January",12,626.12,52.18,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-02,"February",7,519.6,74.23,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-03,"March",12,428.54,35.71,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-04,"April",7,161.29,23.04,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-05,"May",6,233.09,38.85,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-06,"June",8,358.68,44.84,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-07,"July",7,211.51,30.22,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-08,"August",6,168.68,28.11,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-09,"September",4,56.92,14.23,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-10,"October",3,53.19,17.73,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-11,"November",7,287.2,41.03,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2022,2022-12,"December",17,425.59,25.03,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-01,"January",9,496.57,55.17,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-02,"February",6,192.84,32.14,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-03,"March",6,170.73,28.46,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-04,"April",9,565.86,62.87,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-05,"May",10,397.31,39.73,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-06,"June",13,356.28,27.41,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-07,"July",10,275.13,27.51,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-08,"August",15,621.96,41.46,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-09,"September",5,51.46,10.29,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-10,"October",5,337.97,67.59,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-11,"November",4,359.67,89.92,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2023,2023-12,"December",4,139.62,34.91,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-01,"January",5,284.71,56.94,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-02,"February",8,236.21,29.53,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-03,"March",9,150.39,16.71,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-04,"April",6,423.52,70.59,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-05,"May",6,113.51,18.92,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-06,"June",14,530.47,37.89,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-07,"July",5,229.11,45.82,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-08,"August",6,314.75,52.46,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-09,"September",9,331.2,36.8,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-10,"October",5,314.08,62.82,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-11,"November",6,205.45,34.24,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2024,2024-12,"December",25,730.75,29.23,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-01,"January",8,222.63,27.83,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-02,"February",2,50.41,25.21,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-03,"March",12,433.7,36.14,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-04,"April",4,98.05,24.51,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-05,"May",2,34.6,17.3,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-06,"June",16,693.09,43.32,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-07,"July",4,271.36,67.84,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-08,"August",7,320,45.71,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-09,"September",6,197.75,32.96,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-10,"October",9,287.83,31.98,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-11,"November",13,869.61,66.89,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2025,2025-12,"December",16,604.57,37.79,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-01,"January",17,651.79,38.34,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-02,"February",10,434.36,43.44,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-03,"March",6,247.05,41.18,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-04,"April",10,407.75,40.78,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-05,"May",6,272.69,45.45,ACTIVE
"Mohd Hassan","CASHIER","Cheras 88 Speedmart",2026,2026-06,"June",8,159.75,19.97,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-07,"July",8,366.05,45.76,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-08,"August",12,395.04,32.92,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-09,"September",14,705.11,50.37,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-10,"October",6,73.78,12.3,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-11,"November",8,348.57,43.57,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2021,2021-12,"December",17,592.79,34.87,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-01,"January",12,325.83,27.15,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-02,"February",3,51.37,17.12,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-03,"March",5,72.71,14.54,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-04,"April",6,192.51,32.09,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-05,"May",7,254.53,36.36,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-06,"June",8,421.23,52.65,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-07,"July",5,137.38,27.48,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-08,"August",11,418.6,38.05,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-09,"September",8,167.17,20.9,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-10,"October",9,331.99,36.89,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-11,"November",9,448.5,49.83,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2022,2022-12,"December",19,426.31,22.44,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-01,"January",5,271.65,54.33,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-02,"February",3,124.7,41.57,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-03,"March",5,138.91,27.78,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-04,"April",12,509.57,42.46,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-05,"May",9,223.05,24.78,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-06,"June",9,433.02,48.11,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-07,"July",4,288.82,72.21,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-08,"August",6,446.32,74.39,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-09,"September",7,223.08,31.87,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-10,"October",9,536.24,59.58,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-11,"November",9,239.57,26.62,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2023,2023-12,"December",10,494.58,49.46,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-01,"January",8,253.01,31.63,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-02,"February",5,149.11,29.82,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-03,"March",10,685.37,68.54,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-04,"April",7,255.94,36.56,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-05,"May",7,213.17,30.45,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-06,"June",14,504.7,36.05,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-07,"July",5,210.86,42.17,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-08,"August",4,96.28,24.07,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-09,"September",7,283.52,40.5,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-10,"October",10,681.48,68.15,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-11,"November",11,469.62,42.69,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2024,2024-12,"December",13,492.33,37.87,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-01,"January",6,150.29,25.05,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-02,"February",4,230.79,57.7,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-03,"March",10,323.2,32.32,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-04,"April",9,276.35,30.71,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-05,"May",7,148.6,21.23,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-06,"June",16,608.82,38.05,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-07,"July",1,35.98,35.98,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-08,"August",6,415.52,69.25,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-09,"September",4,62.98,15.75,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-10,"October",11,251.67,22.88,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-11,"November",13,452.2,34.78,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2025,2025-12,"December",10,425.31,42.53,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-01,"January",9,306.39,34.04,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-02,"February",6,251.88,41.98,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-03,"March",10,381.46,38.15,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-04,"April",10,198.8,19.88,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-05,"May",8,374.5,46.81,ACTIVE
"Mohd Hussein","ADMIN","Ipoh 88 Speedmart",2026,2026-06,"June",11,684.93,62.27,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-06,"June",10,397.86,39.79,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-07,"July",11,298.99,27.18,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-08,"August",6,155.99,26,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-09,"September",8,295.8,36.98,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-10,"October",10,561.85,56.19,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-11,"November",10,404.15,40.42,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2022,2022-12,"December",13,697.64,53.66,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-01,"January",12,301.72,25.14,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-02,"February",6,252.4,42.07,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-03,"March",2,49.65,24.83,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-04,"April",7,126.08,18.01,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-05,"May",6,170.53,28.42,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-06,"June",15,467.1,31.14,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-07,"July",6,170.74,28.46,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-08,"August",8,409.83,51.23,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-09,"September",5,124.46,24.89,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-10,"October",5,216.97,43.39,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-11,"November",10,346.99,34.7,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2023,2023-12,"December",14,619.23,44.23,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-01,"January",9,323.74,35.97,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-02,"February",12,577.82,48.15,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-03,"March",9,227.32,25.26,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-04,"April",7,250,35.71,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-05,"May",4,260.28,65.07,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-06,"June",13,459.43,35.34,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-07,"July",9,385.32,42.81,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-08,"August",5,136.44,27.29,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-09,"September",8,339.58,42.45,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-10,"October",6,292.12,48.69,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-11,"November",7,285.84,40.83,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2024,2024-12,"December",11,377.43,34.31,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-01,"January",7,162.6,23.23,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-02,"February",8,333.52,41.69,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-03,"March",2,85.73,42.87,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-04,"April",10,280.79,28.08,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-05,"May",7,305.81,43.69,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-06,"June",6,329.1,54.85,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-07,"July",7,195.95,27.99,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-08,"August",10,323.8,32.38,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-09,"September",8,248.91,31.11,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-10,"October",10,555.73,55.57,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-11,"November",19,750.58,39.5,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2025,2025-12,"December",12,647.41,53.95,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-01,"January",3,60.4,20.13,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-02,"February",13,592.85,45.6,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-03,"March",13,448.15,34.47,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-04,"April",4,345.79,86.45,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-05,"May",8,240.57,30.07,ACTIVE
"Mohd Othman","MANAGER","Melaka 88 Speedmart",2026,2026-06,"June",11,593.3,53.94,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-07,"July",9,388.02,43.11,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-08,"August",20,606.8,30.34,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-09,"September",10,447.63,44.76,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-10,"October",9,179.59,19.95,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-11,"November",8,256.6,32.08,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2021,2021-12,"December",18,550.06,30.56,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-01,"January",11,813.26,73.93,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-02,"February",9,416.12,46.24,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-03,"March",10,278.34,27.83,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-04,"April",6,146.42,24.4,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-05,"May",4,63.53,15.88,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-06,"June",10,662.86,66.29,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-07,"July",9,157.09,17.45,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-08,"August",11,300,27.27,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-09,"September",5,216.15,43.23,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-10,"October",3,61.81,20.6,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-11,"November",11,336.32,30.57,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2022,2022-12,"December",13,443.26,34.1,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2023,2023-01,"January",9,331.97,36.89,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2023,2023-02,"February",8,236.14,29.52,ACTIVE
"Mohd Salleh","CASHIER","Ipoh 88 Speedmart",2023,2023-03,"March",8,276.73,34.59,ACTIVE
