"CUSTOMER_KEY","CUSTOMER_ID","CUSTOMER_NAME","IS_BENEFICIARY","TIER_NAME","JOIN_DATE","CUSTOMER_TENURE_DAYS","LAST_PURCHASE_DATE","DAYS_SINCE_LAST_PURCHASE","TOTAL_PURCHASES","TOTAL_SALES_AMOUNT","TOTAL_REFUND_AMOUNT","TOTAL_SPENDING","CUSTOMER_LIFETIME_VALUE","AVERAGE_ORDER_VALUE","RECENCY_SCORE","FREQUENCY_SCORE","MONETARY_SCORE","RFM_SEGMENT","CHURN_RISK","PREFERRED_CATEGORY","PREFERRED_BRANCH","PREFERRED_BRANCH_CITY","PREFERRED_BRANCH_STATE"
13835,"C1835","Irfan bin Ahmad","N","VIP Member","2024-09-18",650,"2025-07-04",361,14,658.4,0,658.4,658.4,47.03,1,4,5,"At Risk","High Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13836,"C1836","Low Yoke Leng","N","Normal Member","2024-09-19",649,"2026-03-26",96,8,325.47,0,325.47,325.47,40.68,2,3,3,"At Risk","Medium Risk","Canned and Packaged Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13837,"C1837","Nasir bin Hassan","N","Normal Member","2024-08-28",671,"2024-06-09",751,2,49.03,0,49.03,49.03,24.52,1,1,1,"Hibernating","Churned","Frozen Food","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13838,"C1838","Luqman bin Omar","N","VIP Member","2023-04-18",1169,"2024-10-08",630,2,64.1,0,64.1,64.1,32.05,1,1,1,"Hibernating","Churned","Dairy Products","Kuching 88 Speedmart","Kuching","Sarawak"
13839,"C1839","Khadijah binti Salleh","N","Normal Member","2024-12-11",566,"2026-04-24",67,6,121.74,0,121.74,121.74,20.29,3,3,2,"Need Attention","Low Risk","Dairy Products","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13840,"C1840","Mardhiah binti Yusof","N","Normal Member","2023-12-16",927,"2026-03-28",94,8,349.43,0,349.43,349.43,43.68,2,3,3,"At Risk","Medium Risk","Rice and Grains","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13841,"C1841","Aisyah binti Kamal","N","Normal Member","2024-12-30",547,"2025-12-27",185,5,116.73,0,116.73,116.73,23.35,1,2,2,"Hibernating","High Risk","Instant Food","Ampang 88 Speedmart","Ampang","Selangor"
13842,"C1842","Khalid bin Azman","N","Non-Member",,,"2024-12-04",573,2,52.22,0,52.22,52.22,26.11,1,1,1,"Hibernating","Churned","Imported Goods","Klang 88 Speedmart","Klang","Selangor"
13843,"C1843","Ishaan a/l Krishnan","N","Non-Member",,,"2026-02-14",136,5,257.41,0,257.41,257.41,51.48,2,2,3,"At Risk","Medium Risk","Rice and Grains","Ampang 88 Speedmart","Ampang","Selangor"
13844,"C1844","Harish a/l Raman","N","Non-Member",,,"2025-10-29",244,9,374.21,0,374.21,374.21,41.58,1,4,4,"At Risk","High Risk","Stationery and Daily Needs","Melaka 88 Speedmart","Melaka","Melaka"
13845,"C1845","Natalie a/p Suresh","N","Non-Member",,,"2026-03-21",101,5,211.45,0,211.45,211.45,42.29,2,2,3,"At Risk","Medium Risk","Organic Foods","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13846,"C1846","Danish bin Mahmud","N","Normal Member","2024-06-08",752,"2025-10-17",256,3,47.82,0,47.82,47.82,15.94,1,2,1,"Hibernating","High Risk","Snacks and Confectionery","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13847,"C1847","Aiman bin Fauzi","N","Non-Member",,,"2024-01-18",894,4,182.23,0,182.23,182.23,45.56,1,2,2,"Hibernating","Churned","Frozen Food","Melaka 88 Speedmart","Melaka","Melaka"
13848,"C1848","Liyana binti Basri","N","Normal Member","2024-11-07",600,"2026-06-20",10,5,115.91,0,115.91,115.91,23.18,5,2,2,"Potential Loyal","Low Risk","Instant Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13849,"C1849","Sabrina binti Azman","N","Non-Member",,,"2024-12-18",559,2,121.19,0,121.19,121.19,60.6,1,1,2,"Hibernating","Churned","Rice and Grains","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13850,"C1850","Aqilah binti Abdullah","N","Non-Member",,,"2026-04-18",73,3,115.97,0,115.97,115.97,38.66,3,2,2,"Need Attention","Low Risk","Stationery and Daily Needs","Ipoh 88 Speedmart","Ipoh","Perak"
13851,"C1851","Amir bin Kamal","N","Non-Member",,,"2025-11-25",217,7,248.86,0,248.86,248.86,35.55,1,3,3,"At Risk","High Risk","Cooking Essentials","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13852,"C1852","Nurul binti Abdullah","N","Normal Member","2024-06-01",759,"2025-08-27",307,9,342.69,0,342.69,342.69,38.08,1,4,3,"At Risk","High Risk","Frozen Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13853,"C1853","Fatin binti Abdullah","N","Non-Member",,,"2024-01-30",882,3,43.14,0,43.14,43.14,14.38,1,2,1,"Hibernating","Churned","Personal Care","Melaka 88 Speedmart","Melaka","Melaka"
13854,"C1854","Lee Mei Qi","N","Non-Member",,,"2026-04-12",79,8,654.83,0,654.83,654.83,81.85,3,3,5,"Need Attention","Low Risk","Frozen Food","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13855,"C1855","Syafiq bin Jamal","N","Normal Member","2024-07-08",722,"2026-03-27",95,5,143.6,0,143.6,143.6,28.72,2,2,2,"Hibernating","Medium Risk","Instant Food","Ipoh 88 Speedmart","Ipoh","Perak"
13856,"C1856","Deepa a/p Suresh","N","Normal Member","2023-09-20",1014,"2026-03-25",97,3,77.15,0,77.15,77.15,25.72,2,2,1,"Hibernating","Medium Risk","Rice and Grains","Klang 88 Speedmart","Klang","Selangor"
13857,"C1857","Mardhiah binti Nasir","N","Normal Member","2023-04-27",1160,"2026-03-07",115,24,807.49,0,807.49,807.49,33.65,2,5,5,"At Risk","Medium Risk","Cooking Essentials","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13858,"C1858","Akmal bin Razak","N","Non-Member",,,"2025-03-08",479,1,8.72,0,8.72,8.72,8.72,1,1,1,"Hibernating","Churned","Frozen Food","Melaka 88 Speedmart","Melaka","Melaka"
13859,"C1859","Siti binti Zainal","N","Normal Member","2024-03-07",845,"2024-02-10",871,3,107.25,0,107.25,107.25,35.75,1,2,2,"Hibernating","Churned","Canned and Packaged Food","George Town 88 Speedmart","George Town","Penang"
13860,"C1860","Chin Ching Yee","N","Non-Member",,,"2024-08-17",682,6,306.02,0,306.02,306.02,51,1,3,3,"At Risk","Churned","Alcoholic Beverages","Klang 88 Speedmart","Klang","Selangor"
13861,"C1861","Adrian a/l Murugan","N","Non-Member",,,"2026-04-19",72,4,95.49,0,95.49,95.49,23.87,3,2,2,"Need Attention","Low Risk","Dairy Products","Klang 88 Speedmart","Klang","Selangor"
13862,"C1862","Aqilah binti Daud","N","Normal Member","2024-09-01",667,"2024-09-28",640,2,109.11,0,109.11,109.11,54.56,1,1,2,"Hibernating","Churned","Household Cleaning","Kuching 88 Speedmart","Kuching","Sarawak"
13863,"C1863","Grace a/p Gopal","N","Non-Member",,,"2026-01-12",169,3,158.08,0,158.08,158.08,52.69,2,2,2,"Hibernating","Medium Risk","Cooking Essentials","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13864,"C1864","Sonia a/p Suresh","N","Normal Member","2024-06-07",753,"2026-02-25",125,21,672.15,0,672.15,672.15,32.01,2,5,5,"At Risk","Medium Risk","Instant Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13865,"C1865","Adilah binti Hamid","N","Normal Member","2024-11-25",582,"2026-03-18",104,8,417.83,0,417.83,417.83,52.23,2,3,4,"At Risk","Medium Risk","Frozen Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13866,"C1866","Mardhiah binti Jamal","N","Normal Member","2024-08-22",677,"2026-03-05",117,5,331.96,0,331.96,331.96,66.39,2,2,3,"At Risk","Medium Risk","Canned and Packaged Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13867,"C1867","Liyana binti Zainal","N","Non-Member",,,"2025-09-04",299,5,156.31,0,156.31,156.31,31.26,1,2,2,"Hibernating","High Risk","Canned and Packaged Food","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13868,"C1868","Ho Jia En","N","Normal Member","2024-11-21",586,"2025-09-10",293,4,62.42,0,62.42,62.42,15.61,1,2,1,"Hibernating","High Risk","Canned and Packaged Food","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13869,"C1869","Sonia a/p Muthu","N","Non-Member",,,"2026-06-12",18,28,1086.34,0,1086.34,1086.34,38.8,5,5,5,"Champions","Low Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13870,"C1870","Natalie a/p Subramaniam","N","Non-Member",,,"2025-09-05",298,11,508.64,0,508.64,508.64,46.24,1,4,4,"At Risk","High Risk","Rice and Grains","Kuching 88 Speedmart","Kuching","Sarawak"
13871,"C1871","Hafiz bin Hamid","N","VIP Member","2024-01-12",900,"2026-03-21",101,8,392.53,0,392.53,392.53,49.07,2,3,4,"At Risk","Medium Risk","Cooking Essentials","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13872,"C1872","Ng Zhi Qing","N","Normal Member","2024-07-11",719,"2026-06-29",1,11,564.31,0,564.31,564.31,51.3,5,4,4,"Champions","Low Risk","Rice and Grains","Melaka 88 Speedmart","Melaka","Melaka"
13873,"C1873","Wong Chun Wai","N","Normal Member","2024-04-02",819,"2026-06-21",9,5,216.09,0,216.09,216.09,43.22,5,2,3,"Potential Loyal","Low Risk","Snacks and Confectionery","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13874,"C1874","Nabil bin Zainal","N","Normal Member","2023-12-28",915,"2024-11-02",605,4,359.02,0,359.02,359.02,89.76,1,2,4,"Lost","Churned","Dairy Products","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13875,"C1875","Letchumy a/p Gopal","N","Normal Member","2024-08-12",687,"2026-06-06",24,4,124.42,0,124.42,124.42,31.11,5,2,2,"Potential Loyal","Low Risk","Cooking Essentials","George Town 88 Speedmart","George Town","Penang"
13876,"C1876","Zara binti Abdullah","N","Normal Member","2024-07-18",712,"2026-03-07",115,7,289.35,0,289.35,289.35,41.34,2,3,3,"At Risk","Medium Risk","Dairy Products","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13877,"C1877","Kiran a/l Raman","N","Normal Member","2024-11-22",585,"2025-10-20",253,12,696.3,0,696.3,696.3,58.03,1,4,5,"At Risk","High Risk","Canned and Packaged Food","Kuching 88 Speedmart","Kuching","Sarawak"
13878,"C1878","Chia Chun Wai","N","Non-Member",,,"2026-05-30",31,6,91.55,0,91.55,91.55,15.26,4,3,2,"Potential Loyal","Low Risk","Beverages","Melaka 88 Speedmart","Melaka","Melaka"
13879,"C1879","Chan Chui Shan","N","Normal Member","2023-07-28",1068,"2024-12-19",558,12,569.97,0,569.97,569.97,47.5,1,4,4,"At Risk","Churned","Personal Care","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13880,"C1880","Farhan bin Abdullah","N","Non-Member",,,"2026-02-04",146,5,109.64,0,109.64,109.64,21.93,2,2,2,"Hibernating","Medium Risk","Snacks and Confectionery","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13881,"C1881","Arif bin Hassan","N","Non-Member",,,"2025-06-04",391,5,349.19,0,349.19,349.19,69.84,1,2,3,"Lost","Churned","Baby Products","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13882,"C1882","Koh Ching Yee","N","Normal Member","2023-02-18",1228,"2026-06-26",4,9,255.52,0,255.52,255.52,28.39,5,4,3,"Loyal Customers","Low Risk","Frozen Food","George Town 88 Speedmart","George Town","Penang"
13883,"C1883","Aarav a/l Raj","N","Normal Member","2023-01-26",1251,"2025-11-15",227,7,554.98,0,554.98,554.98,79.28,1,3,4,"At Risk","High Risk","Dairy Products","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13884,"C1884","Liyana binti Ishak","N","Normal Member","2024-02-11",870,"2026-05-02",59,7,123.41,0,123.41,123.41,17.63,4,3,2,"Potential Loyal","Low Risk","Household Cleaning","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13885,"C1885","Siti binti Nasir","N","Normal Member","2024-10-29",609,"2025-01-22",524,3,47.29,0,47.29,47.29,15.76,1,2,1,"Hibernating","Churned","Frozen Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13886,"C1886","Aditi a/p Krishnan","N","Normal Member","2023-07-09",1087,"2025-12-14",198,3,51.43,0,51.43,51.43,17.14,1,2,1,"Hibernating","High Risk","Rice and Grains","Klang 88 Speedmart","Klang","Selangor"
13887,"C1887","Ong Kin Hoong","N","Normal Member","2024-08-19",680,"2026-01-06",175,2,51.54,0,51.54,51.54,25.77,2,1,1,"Hibernating","Medium Risk","Canned and Packaged Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13888,"C1888","Qistina binti Ibrahim","N","Normal Member","2023-10-06",998,"2025-03-15",472,7,351.68,0,351.68,351.68,50.24,1,3,4,"At Risk","Churned","Rice and Grains","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13889,"C1889","Meera a/p Rajan","N","Normal Member","2024-01-04",908,"2024-10-29",609,3,134.55,0,134.55,134.55,44.85,1,2,2,"Hibernating","Churned","Snacks and Confectionery","Ipoh 88 Speedmart","Ipoh","Perak"
13890,"C1890","Loh Seng Huat","N","Normal Member","2023-09-02",1032,"2025-12-13",199,6,381.47,0,381.47,381.47,63.58,1,3,4,"At Risk","High Risk","Cooking Essentials","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13891,"C1891","Ong Zhi Hao","N","VIP Member","2023-06-05",1121,"2025-08-13",321,3,214.95,0,214.95,214.95,71.65,1,2,3,"Lost","High Risk","Household Cleaning","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13892,"C1892","Hana binti Ibrahim","N","Normal Member","2024-06-05",755,"2026-04-13",78,7,220.05,0,220.05,220.05,31.44,3,3,3,"Need Attention","Low Risk","Personal Care","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13893,"C1893","Syafiq bin Hassan","N","Normal Member","2024-02-25",856,"2025-12-15",197,7,274.56,0,274.56,274.56,39.22,1,3,3,"At Risk","High Risk","Personal Care","Ipoh 88 Speedmart","Ipoh","Perak"
13894,"C1894","Sanjay a/l Rajan","N","Normal Member","2023-09-17",1017,"2026-03-15",107,2,96.37,0,96.37,96.37,48.19,2,1,2,"Hibernating","Medium Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13895,"C1895","Chong Yi Wen","N","Non-Member",,,"2026-06-04",26,7,332.83,0,332.83,332.83,47.55,5,3,3,"Potential Loyal","Low Risk","Household Cleaning","Klang 88 Speedmart","Klang","Selangor"
13896,"C1896","Low Zhi Hao","N","Normal Member","2024-07-14",716,"2025-12-04",208,3,54.1,0,54.1,54.1,18.03,1,2,1,"Hibernating","High Risk","Cooking Essentials","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13897,"C1897","Fatin binti Basri","N","Normal Member","2023-03-23",1195,"2025-11-26",216,13,344.81,0,344.81,344.81,26.52,1,4,3,"At Risk","High Risk","Instant Food","Ipoh 88 Speedmart","Ipoh","Perak"
13898,"C1898","Ahmad bin Zainal","N","VIP Member","2024-07-08",722,"2023-04-16",1171,1,58.41,0,58.41,58.41,58.41,1,1,1,"Hibernating","Churned","Imported Goods","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13899,"C1899","Ananya a/p Suresh","N","Non-Member",,,,,0,0,0,0,0,,0,0,0,"Prospect","Prospect",,,,
13900,"C1900","Chew Zhi Qing","N","Non-Member",,,"2026-02-18",132,11,234.2,0,234.2,234.2,21.29,2,4,3,"At Risk","Medium Risk","Stationery and Daily Needs","George Town 88 Speedmart","George Town","Penang"
13901,"C1901","Amir bin Azman","N","Normal Member","2023-03-26",1192,"2026-05-29",32,5,188.06,0,188.06,188.06,37.61,4,2,2,"Potential Loyal","Low Risk","Imported Goods","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13902,"C1902","Saraswathy a/p Chandran","N","Normal Member","2023-09-03",1031,"2025-11-29",213,4,108.36,0,108.36,108.36,27.09,1,2,2,"Hibernating","High Risk","Personal Care","Ipoh 88 Speedmart","Ipoh","Perak"
13903,"C1903","Nabil bin Hassan","N","Normal Member","2023-12-06",937,"2026-01-26",155,9,283.57,0,283.57,283.57,31.51,2,4,3,"At Risk","Medium Risk","Instant Food","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13904,"C1904","Akmal bin Abdullah","N","Non-Member",,,"2025-10-20",253,3,133.06,0,133.06,133.06,44.35,1,2,2,"Hibernating","High Risk","Rice and Grains","Melaka 88 Speedmart","Melaka","Melaka"
13905,"C1905","Chia Hui Ying","N","Normal Member","2024-08-28",671,"2025-06-16",379,6,393.66,0,393.66,393.66,65.61,1,3,4,"At Risk","Churned","Personal Care","Melaka 88 Speedmart","Melaka","Melaka"
13906,"C1906","Felix Jalong","N","Normal Member","2023-05-24",1133,"2025-04-01",455,18,555.17,0,555.17,555.17,30.84,1,5,4,"At Risk","Churned","Instant Food","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13907,"C1907","Aiman bin Ishak","N","Normal Member","2023-03-26",1192,"2025-11-29",213,7,249.49,0,249.49,249.49,35.64,1,3,3,"At Risk","High Risk","Frozen Food","Klang 88 Speedmart","Klang","Selangor"
13908,"C1908","Aiman bin Nasir","N","Non-Member",,,"2025-08-01",333,13,292.43,0,292.43,292.43,22.49,1,4,3,"At Risk","High Risk","Cooking Essentials","Ipoh 88 Speedmart","Ipoh","Perak"
13909,"C1909","Wong Boon Hui","N","VIP Member","2024-01-24",888,"2026-05-27",34,3,79.47,0,79.47,79.47,26.49,4,2,1,"New Customers","Low Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13910,"C1910","Alvin Laja","N","Normal Member","2023-02-02",1244,"2026-06-14",16,7,224.11,0,224.11,224.11,32.02,5,3,3,"Potential Loyal","Low Risk","Instant Food","Kuching 88 Speedmart","Kuching","Sarawak"
13911,"C1911","Nabilah binti Basri","N","Normal Member","2024-04-10",811,"2026-06-17",13,7,270.55,0,270.55,270.55,38.65,5,3,3,"Potential Loyal","Low Risk","Frozen Food","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13912,"C1912","Amir bin Ibrahim","N","Normal Member","2023-05-08",1149,"2023-12-08",935,4,219.4,0,219.4,219.4,54.85,1,2,3,"Lost","Churned","Stationery and Daily Needs","Johor Bahru 88 Speedmart","Johor Bahru","Johor"
13913,"C1913","Chan Seng Huat","N","Normal Member","2023-11-01",972,"2025-11-01",241,7,397.34,0,397.34,397.34,56.76,1,3,4,"At Risk","High Risk","Frozen Food","Klang 88 Speedmart","Klang","Selangor"
13914,"C1914","Luqman bin Nasir","N","Non-Member",,,"2026-04-01",90,3,202.23,0,202.23,202.23,67.41,3,2,2,"Need Attention","Low Risk","Canned and Packaged Food","Ipoh 88 Speedmart","Ipoh","Perak"
13915,"C1915","Chew Shi Hao","N","Normal Member","2023-07-23",1073,"2025-01-30",516,16,501.69,0,501.69,501.69,31.36,1,5,4,"At Risk","Churned","Cooking Essentials","Melaka 88 Speedmart","Melaka","Melaka"
13916,"C1916","Fatin binti Yusof","N","Normal Member","2023-12-07",936,"2026-03-27",95,4,114.49,0,114.49,114.49,28.62,2,2,2,"Hibernating","Medium Risk","Baby Products","Klang 88 Speedmart","Klang","Selangor"
13917,"C1917","Priya a/p Anand","N","VIP Member","2023-05-01",1156,"2025-04-13",443,3,94.83,0,94.83,94.83,31.61,1,2,2,"Hibernating","Churned","Canned and Packaged Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13918,"C1918","Khalid bin Mahmud","N","Normal Member","2023-12-25",918,"2025-06-07",388,4,135,0,135,135,33.75,1,2,2,"Hibernating","Churned","Canned and Packaged Food","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13919,"C1919","Jannah binti Daud","N","Normal Member","2024-06-30",730,"2025-06-08",387,2,113.89,0,113.89,113.89,56.95,1,1,2,"Hibernating","Churned","Stationery and Daily Needs","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13920,"C1920","Alvin a/l Anand","N","Normal Member","2023-06-27",1099,"2026-06-29",1,4,92.13,0,92.13,92.13,23.03,5,2,2,"Potential Loyal","Low Risk","Personal Care","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13921,"C1921","Siti binti Zainal","N","Non-Member",,,"2026-06-24",6,18,812.7,0,812.7,812.7,45.15,5,5,5,"Champions","Low Risk","Cooking Essentials","Ampang 88 Speedmart","Ampang","Selangor"
13922,"C1922","Devi a/p Muthu","N","VIP Member","2024-02-24",857,"2026-04-20",71,4,91.09,0,91.09,91.09,22.77,3,2,2,"Need Attention","Low Risk","Canned and Packaged Food","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13923,"C1923","Lee Poh Ling","N","Normal Member","2023-06-18",1108,"2026-04-16",75,4,164.8,0,164.8,164.8,41.2,3,2,2,"Need Attention","Low Risk","Personal Care","Klang 88 Speedmart","Klang","Selangor"
13924,"C1924","Tan Chui Shan","N","Non-Member",,,"2025-12-04",208,6,442.07,0,442.07,442.07,73.68,1,3,4,"At Risk","High Risk","Canned and Packaged Food","Kota Kinabalu 88 Speedmart","Kota Kinabalu","Sabah"
13925,"C1925","Ishaan a/l Vijayan","N","Normal Member","2024-03-08",844,"2026-05-02",59,5,220.39,0,220.39,220.39,44.08,4,2,3,"Potential Loyal","Low Risk","Baby Products","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13926,"C1926","Ho Hui Ying","N","VIP Member","2024-05-27",764,"2025-12-06",206,18,807.77,0,807.77,807.77,44.88,1,5,5,"At Risk","High Risk","Frozen Food","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13927,"C1927","Teoh Poh Ling","N","VIP Member","2025-01-25",521,"2026-05-14",47,4,203.06,0,203.06,203.06,50.77,4,2,2,"Potential Loyal","Low Risk","Baby Products","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13928,"C1928","Irfan bin Basri","N","Normal Member","2024-07-29",701,"2024-12-26",551,2,24.65,0,24.65,24.65,12.33,1,1,1,"Hibernating","Churned","Rice and Grains","George Town 88 Speedmart","George Town","Penang"
13929,"C1929","Imran bin Fauzi","N","Normal Member","2024-07-08",722,"2026-06-04",26,21,921.41,0,921.41,921.41,43.88,5,5,5,"Champions","Low Risk","Baby Products","Seremban 88 Speedmart","Seremban","Negeri Sembilan"
13930,"C1930","Siti binti Basri","N","Normal Member","2024-07-20",710,"2026-02-02",148,17,588.17,0,588.17,588.17,34.6,2,5,5,"At Risk","Medium Risk","Cooking Essentials","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13931,"C1931","Ho Ching Yee","N","Normal Member","2024-07-20",710,"2026-06-19",11,23,845.55,0,845.55,845.55,36.76,5,5,5,"Champions","Low Risk","Rice and Grains","Petaling Jaya 88 Speedmart","Petaling Jaya","Selangor"
13932,"C1932","Aqilah binti Ahmad","N","Normal Member","2023-11-13",960,"2026-03-16",106,13,410.57,0,410.57,410.57,31.58,2,4,4,"At Risk","Medium Risk","Cooking Essentials","Cheras 88 Speedmart","Cheras","Kuala Lumpur"
13933,"C1933","Felix a/l Singh","N","Non-Member",,,"2026-06-29",1,19,1085.97,0,1085.97,1085.97,57.16,5,5,5,"Champions","Low Risk","Dairy Products","Klang 88 Speedmart","Klang","Selangor"
13934,"C1934","Liyana binti Ahmad","N","Normal Member","2023-02-28",1218,"2025-05-17",409,5,208.65,0,208.65,208.65,41.73,1,2,3,"Lost","Churned","Cooking Essentials","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13935,"C1935","Zahir bin Nasir","N","Non-Member",,,"2026-05-08",53,4,95.46,0,95.46,95.46,23.87,4,2,2,"Potential Loyal","Low Risk","Dairy Products","Shah Alam 88 Speedmart","Shah Alam","Selangor"
13936,"C1936","Nabil bin Zainal","N","Normal Member","2024-12-15",562,"2024-08-22",677,2,36.06,0,36.06,36.06,18.03,1,1,1,"Hibernating","Churned","Personal Care","Ampang 88 Speedmart","Ampang","Selangor"
