OrderID,ContactName,ContactPhone,ContactEmail,FulfillmentType,OrderDateTime,OrderStatus,SubtotalAmount,VoucherDiscountAmount,MyKasihSubsidyTotal,GrandTotal,PaymentMethod,PaymentStatus,PaymentDateTime,CustomerID,BranchID,VoucherID,StaffID
O01441,,,,WALK_IN,2025-10-15 20:17:01,COMPLETED,162.13,0.0,33.48,128.65,ONLINE_BANKING,PAID,2025-10-15 20:19:20,C0041,B003,,S0041
O01370,Guest User,+60199313388,guest1370@example.test,DELIVERY,2025-10-16 08:29:08,COMPLETED,176.55,0.0,0.0,198.75,ONLINE_BANKING,PAID,2025-10-16 08:30:12,,B002,,
O01416,,,,PICKUP,2025-10-16 20:24:48,COMPLETED,158.99,0.0,0.0,158.99,E_WALLET,PAID,2025-10-16 20:26:42,C0021,B001,,
O01371,,,,WALK_IN,2025-10-17 12:23:43,COMPLETED,345.18,0.0,0.0,345.18,ONLINE_BANKING,PAID,2025-10-17 12:25:35,,B010,,S0107
O01398,,,,PICKUP,2025-10-17 17:50:06,COMPLETED,290.88,0.0,0.0,290.88,CASH,PAID,2025-10-17 17:54:40,C0067,B008,,S0096
O01387,Guest User,+60107150118,guest1387@example.test,DELIVERY,2025-10-18 11:05:51,COMPLETED,53.16,0.0,0.0,72.12,CARD,PAID,2025-10-18 11:09:35,,B003,,S0043
O01369,,,,PICKUP,2025-10-18 11:53:07,COMPLETED,146.5,0.0,41.38,105.12,CARD,PAID,2025-10-18 11:54:57,C0102,B008,,
O01420,,,,PICKUP,2025-10-18 16:57:43,COMPLETED,214.92,0.0,100.0,114.92,CASH,PAID,2025-10-18 17:01:52,C0028,B003,,S0039
O01431,,,,WALK_IN,2025-10-18 19:52:16,COMPLETED,208.98,0.0,0.0,208.98,CASH,PAID,2025-10-18 19:53:16,,B006,,S0069
O01415,,,,WALK_IN,2025-10-18 20:47:43,COMPLETED,28.69,0.0,0.0,28.69,CASH,PAID,2025-10-18 20:52:26,C0057,B003,,S0032
O01406,Guest User,+60157124278,guest1406@example.test,DELIVERY,2025-10-19 08:51:19,COMPLETED,144.56,0.0,0.0,153.28,ONLINE_BANKING,PAID,2025-10-19 08:54:03,,B008,,
O01407,,,,PICKUP,2025-10-19 14:47:27,COMPLETED,67.79,12.0,0.0,55.79,E_WALLET,PAID,2025-10-19 14:52:22,C0034,B003,V009,S0044
O01393,Guest User,+60108446943,guest1393@example.test,WALK_IN,2025-10-19 17:43:45,COMPLETED,164.59,0.0,0.0,164.59,CASH,PAID,2025-10-19 17:48:23,,B002,,S0023
O01375,Guest User,+60156768132,guest1375@example.test,DELIVERY,2025-10-19 18:26:56,COMPLETED,122.9,0.0,0.0,135.05,E_WALLET,PAID,2025-10-19 18:28:45,,B007,,
O01381,,,,PICKUP,2025-10-20 08:28:10,COMPLETED,228.73,0.0,0.0,228.73,CARD,PAID,2025-10-20 08:31:35,C0114,B005,,S0057
O01377,,,,PICKUP,2025-10-20 08:45:50,COMPLETED,111.58,0.0,0.0,111.58,E_WALLET,PAID,2025-10-20 08:49:45,C0078,B001,,S0004
O01410,Guest User,+60166567357,guest1410@example.test,PICKUP,2025-10-20 11:19:25,COMPLETED,149.83,0.0,0.0,149.83,CARD,PAID,2025-10-20 11:24:22,,B012,,
O01378,Guest User,+60141081145,guest1378@example.test,WALK_IN,2025-10-20 14:42:03,COMPLETED,225.38,0.0,0.0,225.38,CASH,PAID,2025-10-20 14:42:20,,B002,,S0023
O01380,Zara binti Ismail,+60131836792,zara.binti.ismail.c0125@example.test,DELIVERY,2025-10-20 18:48:30,COMPLETED,413.36,0.0,0.0,435.06,ONLINE_BANKING,PAID,2025-10-20 18:53:22,C0125,B002,,
O01438,,,,WALK_IN,2025-10-21 10:51:29,COMPLETED,95.81,0.0,0.0,95.81,ONLINE_BANKING,PAID,2025-10-21 10:53:37,,B004,,S0051
O01403,Guest User,+60132432210,guest1403@example.test,DELIVERY,2025-10-21 14:12:44,COMPLETED,46.72,0.0,0.0,57.92,CARD,PAID,2025-10-21 14:16:08,,B011,,
O01443,,,,WALK_IN,2025-10-22 18:33:31,COMPLETED,115.14,0.0,0.0,115.14,ONLINE_BANKING,PAID,2025-10-22 18:36:40,,B004,,S0051
O01376,,,,WALK_IN,2025-10-23 08:48:20,COMPLETED,322.77,18.0,0.0,304.77,CASH,PAID,2025-10-23 08:51:04,C0057,B011,V014,S0109
O01383,Guest User,+60139641217,guest1383@example.test,WALK_IN,2025-10-23 19:09:36,COMPLETED,124.78,0.0,0.0,124.78,CARD,PAID,2025-10-23 19:11:44,,B008,,S0095
O01429,,,,PICKUP,2025-10-24 08:46:18,COMPLETED,142.31,0.0,45.05,97.26,CARD,PAID,2025-10-24 08:48:51,C0001,B003,,
O01390,Marcus Rantai,+60168227301,marcus.rantai.c0108@example.test,DELIVERY,2025-10-24 08:55:34,COMPLETED,81.42,0.0,0.0,101.58,CARD,PAID,2025-10-24 08:59:03,C0108,B003,,S0039
O01424,,,,WALK_IN,2025-10-24 12:39:21,COMPLETED,30.94,0.0,0.0,30.94,CASH,PAID,2025-10-24 12:42:11,C0028,B002,,S0022
O01382,,,,WALK_IN,2025-10-24 13:54:03,COMPLETED,125.46,0.0,0.0,125.46,CASH,PAID,2025-10-24 13:54:18,,B007,,S0082
O01426,,,,WALK_IN,2025-10-24 14:56:58,COMPLETED,83.25,0.0,0.0,83.25,CASH,PAID,2025-10-24 15:01:07,C0131,B001,,S0006
O01428,,,,WALK_IN,2025-10-24 16:29:24,COMPLETED,414.16,0.0,0.0,414.16,CARD,PAID,2025-10-24 16:32:25,,B004,,S0051
O01427,,,,PICKUP,2025-10-25 08:28:31,COMPLETED,102.88,0.0,0.0,102.88,CARD,PAID,2025-10-25 08:30:28,C0087,B003,,S0046
O01423,Guest User,+60138529288,guest1423@example.test,WALK_IN,2025-10-25 13:37:02,COMPLETED,250.81,0.0,0.0,250.81,CASH,PAID,2025-10-25 13:38:30,,B005,,S0062
O01400,Ananya a/p Raj,+60140531710,ananya.a.p.raj.c0127@example.test,DELIVERY,2025-10-25 13:48:44,COMPLETED,82.42,0.0,0.0,102.18,ONLINE_BANKING,PAID,2025-10-25 13:53:02,C0127,B003,,S0043
O01399,Guest User,+60129592220,guest1399@example.test,WALK_IN,2025-10-26 11:55:08,COMPLETED,54.91,0.0,0.0,54.91,ONLINE_BANKING,PAID,2025-10-26 11:56:14,,B004,,S0051
O01397,Guest User,+60149615513,guest1397@example.test,PICKUP,2025-10-26 15:09:57,COMPLETED,167.01,0.0,0.0,167.01,CASH,PAID,2025-10-26 15:13:53,,B005,,S0065
O01391,,,,WALK_IN,2025-10-26 16:30:37,COMPLETED,147.28,0.0,30.38,116.9,CASH,PAID,2025-10-26 16:33:09,C0025,B002,,S0023
O01440,,,,WALK_IN,2025-10-26 20:31:23,COMPLETED,259.16,0.0,0.0,259.16,ONLINE_BANKING,PAID,2025-10-26 20:35:15,C0073,B006,,S0067
O01419,,,,WALK_IN,2025-10-27 13:45:04,COMPLETED,142.16,0.0,100.0,42.16,CARD,PAID,2025-10-27 13:49:16,C0095,B003,,S0039
O01418,Guest User,+60164242824,guest1418@example.test,DELIVERY,2025-10-27 17:13:44,COMPLETED,131.76,0.0,0.0,144.51,ONLINE_BANKING,PAID,2025-10-27 17:16:06,,B008,,S0087
O01413,Guest User,+60178117151,guest1413@example.test,PICKUP,2025-10-28 18:09:07,COMPLETED,163.76,0.0,0.0,163.76,CASH,PAID,2025-10-28 18:13:39,,B005,,
O01405,Adrian Kedit,+60169727703,adrian.kedit.c0105@example.test,DELIVERY,2025-10-28 19:20:26,COMPLETED,35.28,0.0,0.0,49.2,CARD,PAID,2025-10-28 19:23:29,C0105,B003,,
O01409,,,,WALK_IN,2025-10-30 08:10:16,COMPLETED,189.09,0.0,0.0,189.09,CASH,PAID,2025-10-30 08:13:23,C0096,B003,,S0039
O01374,,,,WALK_IN,2025-10-30 15:48:56,CANCELLED,345.11,0.0,0.0,345.11,E_WALLET,FAILED,,C0114,B007,,S0084
O01422,,,,PICKUP,2025-10-31 12:32:58,COMPLETED,143.29,0.0,0.0,143.29,ONLINE_BANKING,PAID,2025-10-31 12:35:40,C0057,B006,,
O01417,,,,WALK_IN,2025-10-31 20:11:04,COMPLETED,44.31,0.0,0.0,44.31,CARD,PAID,2025-10-31 20:15:03,C0069,B006,,S0068
O01492,Guest User,+60131591377,guest1492@example.test,WALK_IN,2025-11-01 17:16:24,COMPLETED,139.12,0.0,0.0,139.12,CASH,PAID,2025-11-01 17:20:22,,B006,,S0072
O01499,,,,WALK_IN,2025-11-01 17:21:25,COMPLETED,160.14,0.0,22.47,137.67,E_WALLET,PAID,2025-11-01 17:24:50,C0023,B003,,S0032
O01495,,,,WALK_IN,2025-11-01 19:41:28,COMPLETED,60.01,0.0,0.0,60.01,ONLINE_BANKING,PAID,2025-11-01 19:44:18,C0031,B004,,S0051
O01519,,,,WALK_IN,2025-11-02 10:22:45,COMPLETED,209.84,12.0,0.0,197.84,CASH,PAID,2025-11-02 10:23:44,C0061,B011,V009,S0114
O01472,,,,WALK_IN,2025-11-02 14:46:39,COMPLETED,117.57,0.0,0.0,117.57,CASH,PAID,2025-11-02 14:50:19,,B004,,S0052
O01462,Guest User,+60126138831,guest1462@example.test,PICKUP,2025-11-02 16:47:01,COMPLETED,199.82,0.0,0.0,199.82,CASH,PAID,2025-11-02 16:50:51,,B001,,S0013
O01446,Akmal bin Basri,+60101320648,akmal.bin.basri.c0057@example.test,DELIVERY,2025-11-02 18:15:34,COMPLETED,151.26,0.0,0.0,163.26,E_WALLET,PAID,2025-11-02 18:16:42,C0057,B004,,
O01469,,,,WALK_IN,2025-11-03 08:46:39,COMPLETED,212.97,0.0,0.0,212.97,CASH,PAID,2025-11-03 08:48:14,C0083,B007,,S0086
O01475,,,,WALK_IN,2025-11-03 13:17:30,COMPLETED,232.57,0.0,100.0,132.57,CASH,PAID,2025-11-03 13:20:16,C0093,B001,,S0013
O01479,Guest User,+60176319422,guest1479@example.test,WALK_IN,2025-11-03 16:00:53,COMPLETED,58.49,0.0,0.0,58.49,CARD,PAID,2025-11-03 16:03:21,,B002,,S0018
O01513,,,,WALK_IN,2025-11-03 17:04:28,COMPLETED,138.56,0.0,72.22,66.34,CARD,PAID,2025-11-03 17:05:31,C0085,B008,,S0095
O01488,,,,WALK_IN,2025-11-03 20:06:47,COMPLETED,256.72,0.0,0.0,256.72,CARD,PAID,2025-11-03 20:07:35,C0005,B004,,S0056
O01447,,,,WALK_IN,2025-11-04 14:01:52,COMPLETED,120.41,0.0,0.0,120.41,CASH,PAID,2025-11-04 14:03:39,C0049,B003,,S0041
O01466,Guest User,+60193944189,guest1466@example.test,WALK_IN,2025-11-04 14:14:04,COMPLETED,110.38,0.0,0.0,110.38,E_WALLET,PAID,2025-11-04 14:18:06,,B005,,S0062
O01527,Loh Ming Jie,+60180052335,loh.ming.jie.c0047@example.test,DELIVERY,2025-11-04 14:25:38,COMPLETED,147.12,0.0,0.0,155.87,E_WALLET,PAID,2025-11-04 14:27:47,C0047,B002,,
O01501,,,,WALK_IN,2025-11-04 14:51:36,COMPLETED,344.47,18.0,0.0,326.47,ONLINE_BANKING,PAID,2025-11-04 14:53:14,C0009,B007,V012,S0078
O01512,,,,WALK_IN,2025-11-04 17:04:44,COMPLETED,297.56,0.0,0.0,297.56,CARD,PAID,2025-11-04 17:08:57,C0024,B007,,S0086
O01497,Guest User,+60119950210,guest1497@example.test,PICKUP,2025-11-05 18:51:05,COMPLETED,178.54,0.0,0.0,178.54,ONLINE_BANKING,PAID,2025-11-05 18:54:10,,B004,,
O01474,,,,WALK_IN,2025-11-05 19:52:47,COMPLETED,212.72,0.0,0.0,212.72,CARD,PAID,2025-11-05 19:56:49,,B008,,S0093
O01445,Guest User,+60191523316,guest1445@example.test,DELIVERY,2025-11-06 20:16:58,COMPLETED,172.26,0.0,0.0,180.31,CARD,PAID,2025-11-06 20:20:23,,B001,,S0013
O01465,Syafiq bin Rahman,+60102460299,syafiq.bin.rahman.c0032@example.test,DELIVERY,2025-11-07 08:19:36,COMPLETED,391.88,0.0,0.0,409.32,E_WALLET,PAID,2025-11-07 08:24:30,C0032,B003,,
O01510,,,,PICKUP,2025-11-07 11:23:42,COMPLETED,160.84,0.0,0.0,160.84,E_WALLET,PAID,2025-11-07 11:26:30,C0094,B003,,
O01521,,,,WALK_IN,2025-11-07 13:11:50,COMPLETED,153.25,0.0,0.0,153.25,CASH,PAID,2025-11-07 13:13:04,C0120,B008,,S0089
O01464,,,,WALK_IN,2025-11-07 14:22:03,COMPLETED,349.74,0.0,0.0,349.74,CASH,PAID,2025-11-07 14:23:42,C0132,B007,,S0082
O01451,,,,WALK_IN,2025-11-07 16:56:17,COMPLETED,117.7,0.0,0.0,117.7,CARD,PAID,2025-11-07 16:59:31,C0091,B005,,S0063
O01450,Guest User,+60192590982,guest1450@example.test,PICKUP,2025-11-08 08:11:31,COMPLETED,253.22,0.0,0.0,253.22,CASH,PAID,2025-11-08 08:15:54,,B002,,S0022
O01487,,,,PICKUP,2025-11-08 11:44:52,COMPLETED,182.19,0.0,0.0,182.19,E_WALLET,PAID,2025-11-08 11:48:35,C0078,B003,,S0044
O01490,,,,PICKUP,2025-11-08 12:19:29,COMPLETED,121.4,0.0,58.98,62.42,CARD,PAID,2025-11-08 12:24:09,C0051,B003,,S0035
O01486,,,,WALK_IN,2025-11-08 12:32:13,COMPLETED,233.39,0.0,0.0,233.39,CARD,PAID,2025-11-08 12:33:44,C0125,B011,,S0109
O01461,,,,WALK_IN,2025-11-08 14:54:18,COMPLETED,132.55,0.0,0.0,132.55,CARD,PAID,2025-11-08 14:58:06,C0107,B003,,S0046
O01509,Nurin binti Basri,+60182755093,nurin.binti.basri.c0104@example.test,DELIVERY,2025-11-08 18:17:15,COMPLETED,164.54,0.0,0.0,176.74,E_WALLET,PAID,2025-11-08 18:18:16,C0104,B004,,S0056
O01476,,,,WALK_IN,2025-11-09 13:09:05,COMPLETED,195.46,0.0,60.64,134.82,CARD,PAID,2025-11-09 13:10:16,C0053,B002,,S0023
O01515,,,,WALK_IN,2025-11-09 17:26:15,COMPLETED,72.77,0.0,0.0,72.77,CARD,PAID,2025-11-09 17:30:32,,B010,,S0107
O01496,Guest User,+60107280342,guest1496@example.test,DELIVERY,2025-11-10 08:12:49,COMPLETED,126.39,0.0,0.0,144.49,E_WALLET,PAID,2025-11-10 08:17:10,,B002,,S0030
O01463,,,,PICKUP,2025-11-10 19:34:27,COMPLETED,212.06,0.0,8.24,203.82,CARD,PAID,2025-11-10 19:39:22,C0072,B008,,
O01503,Guest User,+60108523470,guest1503@example.test,DELIVERY,2025-11-11 15:23:52,COMPLETED,90.78,0.0,0.0,108.3,ONLINE_BANKING,PAID,2025-11-11 15:27:19,,B002,,S0024
O01483,Loh Li Xuan,+60105826532,loh.li.xuan.c0003@example.test,DELIVERY,2025-11-11 18:42:32,COMPLETED,120.87,0.0,34.86,106.25,E_WALLET,PAID,2025-11-11 18:43:35,C0003,B005,,
O01524,,,,WALK_IN,2025-11-11 18:53:46,COMPLETED,307.88,0.0,0.0,307.88,ONLINE_BANKING,PAID,2025-11-11 18:58:40,C0107,B001,,S0012
O01489,,,,WALK_IN,2025-11-12 10:02:07,COMPLETED,213.27,0.0,0.0,213.27,CASH,PAID,2025-11-12 10:06:15,C0130,B003,,S0041
O01459,,,,WALK_IN,2025-11-12 11:28:12,COMPLETED,358.55,12.0,0.0,346.55,CARD,PAID,2025-11-12 11:32:51,C0006,B004,V009,S0056
O01458,Guest User,+60192039693,guest1458@example.test,DELIVERY,2025-11-12 14:24:36,COMPLETED,212.68,0.0,0.0,218.28,ONLINE_BANKING,PAID,2025-11-12 14:24:55,,B008,,
O01448,,,,WALK_IN,2025-11-12 16:01:12,COMPLETED,67.32,0.0,0.0,67.32,CASH,PAID,2025-11-12 16:04:41,,B004,,S0052
O01471,,,,WALK_IN,2025-11-13 08:00:50,COMPLETED,171.33,0.0,0.0,171.33,ONLINE_BANKING,PAID,2025-11-13 08:03:22,C0132,B002,,S0022
O01453,Guest User,+60128079744,guest1453@example.test,DELIVERY,2025-11-13 09:05:21,COMPLETED,216.71,0.0,0.0,243.31,CARD,PAID,2025-11-13 09:08:49,,B001,,
O01454,Hafiz bin Mahmud,+60149531910,hafiz.bin.mahmud.c0116@example.test,DELIVERY,2025-11-13 11:48:43,COMPLETED,130.29,0.0,44.23,98.46,CARD,PAID,2025-11-13 11:52:36,C0116,B005,,S0057
O01506,,,,WALK_IN,2025-11-13 20:22:44,COMPLETED,63.27,0.0,0.0,63.27,ONLINE_BANKING,PAID,2025-11-13 20:24:33,,B002,,S0022
O01480,,,,PICKUP,2025-11-14 11:09:37,COMPLETED,76.41,0.0,58.49,17.92,E_WALLET,PAID,2025-11-14 11:12:42,C0041,B002,,
O01449,,,,WALK_IN,2025-11-14 12:05:46,COMPLETED,333.18,0.0,80.59,252.59,CASH,PAID,2025-11-14 12:10:00,C0032,B005,,S0063
O01493,,,,WALK_IN,2025-11-15 11:08:38,COMPLETED,38.0,0.0,0.0,38.0,CASH,PAID,2025-11-15 11:11:25,,B007,,S0083
O01494,,,,WALK_IN,2025-11-15 15:13:43,CANCELLED,31.48,0.0,0.0,31.48,CASH,FAILED,,C0050,B001,,S0002
O01525,Guest User,+60122916727,guest1525@example.test,WALK_IN,2025-11-16 08:56:41,COMPLETED,254.26,0.0,0.0,254.26,CASH,PAID,2025-11-16 08:58:05,,B002,,S0018
O01514,,,,WALK_IN,2025-11-17 10:41:17,COMPLETED,51.62,0.0,23.24,28.38,CASH,PAID,2025-11-17 10:42:00,C0074,B003,,S0043
O01502,,,,WALK_IN,2025-11-18 16:33:38,COMPLETED,142.65,0.0,0.0,142.65,E_WALLET,PAID,2025-11-18 16:34:36,C0047,B006,,S0068
O01518,,,,WALK_IN,2025-11-19 15:48:25,COMPLETED,177.76,0.0,0.0,177.76,ONLINE_BANKING,PAID,2025-11-19 15:48:52,C0009,B008,,S0093
O01477,,,,PICKUP,2025-11-19 19:12:11,COMPLETED,180.91,0.0,0.0,180.91,ONLINE_BANKING,PAID,2025-11-19 19:15:03,C0080,B001,,S0004
O01452,Guest User,+60123929408,guest1452@example.test,DELIVERY,2025-11-20 11:40:37,COMPLETED,348.61,0.0,0.0,361.31,ONLINE_BANKING,PAID,2025-11-20 11:44:19,,B002,,
O01523,,,,WALK_IN,2025-11-21 09:12:31,COMPLETED,177.54,0.0,0.0,177.54,ONLINE_BANKING,PAID,2025-11-21 09:17:14,,B003,,S0032
O01517,Arif bin Hamid,+60140512664,arif.bin.hamid.c0130@example.test,DELIVERY,2025-11-21 10:02:24,COMPLETED,70.48,0.0,0.0,88.98,ONLINE_BANKING,PAID,2025-11-21 10:06:13,C0130,B001,,
O01507,,,,WALK_IN,2025-11-21 13:04:23,COMPLETED,177.48,0.0,0.0,177.48,CARD,PAID,2025-11-21 13:08:47,C0015,B008,,S0093
O01508,,,,WALK_IN,2025-11-21 13:54:26,COMPLETED,207.62,0.0,0.0,207.62,CARD,PAID,2025-11-21 13:56:22,,B007,,S0086
O01516,,,,WALK_IN,2025-11-21 14:07:50,COMPLETED,92.76,0.0,0.0,92.76,CARD,PAID,2025-11-21 14:11:26,,B002,,S0023
O01468,,,,WALK_IN,2025-11-21 15:24:54,COMPLETED,279.99,0.0,0.0,279.99,CARD,PAID,2025-11-21 15:25:34,,B002,,S0023
O01467,,,,WALK_IN,2025-11-21 18:10:46,COMPLETED,149.35,0.0,0.0,149.35,CASH,PAID,2025-11-21 18:15:42,C0009,B007,,S0078
O01520,,,,WALK_IN,2025-11-21 19:36:17,COMPLETED,215.5,0.0,0.0,215.5,CARD,PAID,2025-11-21 19:41:06,C0006,B006,,S0068
O01473,Guest User,+60158709256,guest1473@example.test,PICKUP,2025-11-21 20:41:38,COMPLETED,220.0,0.0,0.0,220.0,CARD,PAID,2025-11-21 20:41:56,,B002,,
O01504,,,,WALK_IN,2025-11-22 12:38:25,COMPLETED,49.5,0.0,0.0,49.5,ONLINE_BANKING,PAID,2025-11-22 12:43:06,,B002,,S0023
O01457,,,,WALK_IN,2025-11-23 09:09:59,COMPLETED,392.08,0.0,41.51,350.57,CASH,PAID,2025-11-23 09:11:32,C0041,B010,,S0107
O01484,Guest User,+60152840746,guest1484@example.test,WALK_IN,2025-11-23 16:44:50,COMPLETED,117.96,0.0,0.0,117.96,CARD,PAID,2025-11-23 16:46:56,,B003,,S0039
O01522,,,,WALK_IN,2025-11-24 10:58:19,COMPLETED,109.24,20.0,0.0,89.24,CASH,PAID,2025-11-24 10:59:10,C0091,B003,V016,S0041
O01485,Guest User,+60189408982,guest1485@example.test,DELIVERY,2025-11-24 18:59:40,COMPLETED,268.42,0.0,0.0,287.3,CARD,PAID,2025-11-24 19:02:12,,B007,,S0078
O01455,,,,WALK_IN,2025-11-25 10:13:34,COMPLETED,232.61,0.0,0.0,232.61,CASH,PAID,2025-11-25 10:17:40,C0103,B010,,S0108
O01456,Guest User,+60195336844,guest1456@example.test,PICKUP,2025-11-25 13:23:42,COMPLETED,95.57,0.0,0.0,95.57,ONLINE_BANKING,PAID,2025-11-25 13:27:14,,B006,,
O01498,,,,WALK_IN,2025-11-26 11:26:20,COMPLETED,253.61,12.0,0.0,241.61,ONLINE_BANKING,PAID,2025-11-26 11:29:23,C0015,B003,V009,S0032
O01460,Zara binti Ismail,+60131836792,zara.binti.ismail.c0125@example.test,DELIVERY,2025-11-26 15:23:39,COMPLETED,316.79,0.0,0.0,324.34,E_WALLET,PAID,2025-11-26 15:24:28,C0125,B004,,S0048
O01500,,,,WALK_IN,2025-11-28 13:48:53,COMPLETED,77.08,0.0,77.08,0.0,MYKASIH,PAID,2025-11-28 13:50:13,C0112,B002,,S0023
O01491,,,,WALK_IN,2025-11-28 14:13:02,COMPLETED,44.41,0.0,0.0,44.41,E_WALLET,PAID,2025-11-28 14:16:34,,B001,,S0013
O01482,,,,WALK_IN,2025-11-28 19:26:48,COMPLETED,55.25,0.0,0.0,55.25,CARD,PAID,2025-11-28 19:29:15,C0022,B002,,S0022
O01481,Irfan bin Basri,+60171219774,irfan.bin.basri.c0073@example.test,DELIVERY,2025-11-29 09:35:13,CANCELLED,205.07,0.0,0.0,213.87,ONLINE_BANKING,FAILED,,C0073,B004,,S0048
O01526,,,,WALK_IN,2025-11-29 11:17:47,COMPLETED,117.63,0.0,0.0,117.63,E_WALLET,PAID,2025-11-29 11:22:18,,B003,,S0040
O01511,,,,PICKUP,2025-11-29 12:38:30,COMPLETED,330.39,0.0,0.0,330.39,CARD,PAID,2025-11-29 12:42:44,C0004,B004,,
O01478,Guest User,+60108985264,guest1478@example.test,DELIVERY,2025-11-29 13:12:20,COMPLETED,105.06,0.0,0.0,119.06,ONLINE_BANKING,PAID,2025-11-29 13:16:51,,B002,,
O01470,Zara binti Hamid,+60101132726,zara.binti.hamid.c0099@example.test,DELIVERY,2025-11-29 14:01:24,COMPLETED,168.09,0.0,0.0,183.09,ONLINE_BANKING,PAID,2025-11-29 14:03:37,C0099,B004,,S0052
O01505,,,,WALK_IN,2025-11-30 17:03:37,COMPLETED,225.55,0.0,0.0,225.55,CARD,PAID,2025-11-30 17:07:26,C0083,B002,,S0023
O01556,,,,PICKUP,2025-12-02 09:41:53,COMPLETED,180.67,0.0,0.0,180.67,CASH,PAID,2025-12-02 09:42:41,C0040,B003,,S0046
O01583,,,,PICKUP,2025-12-02 10:48:29,COMPLETED,164.52,0.0,0.0,164.52,CASH,PAID,2025-12-02 10:51:54,C0059,B001,,S0012
O01560,,,,WALK_IN,2025-12-02 13:11:34,COMPLETED,184.76,0.0,0.0,184.76,CASH,PAID,2025-12-02 13:11:51,C0121,B001,,S0012
O01547,,,,PICKUP,2025-12-02 19:45:43,COMPLETED,263.07,0.0,100.0,163.07,CASH,PAID,2025-12-02 19:49:07,C0100,B003,,S0045
O01607,,,,WALK_IN,2025-12-03 13:24:34,COMPLETED,270.36,0.0,100.0,170.36,E_WALLET,PAID,2025-12-03 13:27:28,C0032,B004,,S0056
O01619,Hakim bin Omar,+60194158555,hakim.bin.omar.c0096@example.test,DELIVERY,2025-12-03 14:15:56,COMPLETED,510.22,0.0,0.0,515.32,CARD,PAID,2025-12-03 14:18:27,C0096,B004,,
O01618,,,,WALK_IN,2025-12-04 11:49:21,COMPLETED,156.7,0.0,0.0,156.7,CARD,PAID,2025-12-04 11:52:00,C0139,B011,,S0114
O01617,,,,WALK_IN,2025-12-04 16:05:07,COMPLETED,73.88,0.0,0.0,73.88,E_WALLET,PAID,2025-12-04 16:06:27,C0005,B002,,S0022
O01573,Guest User,+60128419847,guest1573@example.test,WALK_IN,2025-12-05 11:51:42,COMPLETED,353.3,0.0,0.0,353.3,CASH,PAID,2025-12-05 11:56:37,,B002,,S0022
O01543,,,,WALK_IN,2025-12-05 11:56:27,COMPLETED,63.67,0.0,29.79,33.88,E_WALLET,PAID,2025-12-05 11:56:47,C0087,B001,,S0013
O01597,,,,PICKUP,2025-12-05 17:47:07,COMPLETED,164.16,20.0,100.0,44.16,CARD,PAID,2025-12-05 17:49:18,C0060,B007,V016,
O01540,Guest User,+60123660187,guest1540@example.test,WALK_IN,2025-12-05 18:32:46,COMPLETED,492.66,0.0,0.0,492.66,CASH,PAID,2025-12-05 18:36:17,,B008,,S0093
O01567,Maisarah binti Basri,+60135369789,maisarah.binti.basri.c0071@example.test,DELIVERY,2025-12-06 14:45:31,COMPLETED,142.88,0.0,0.0,157.28,CARD,PAID,2025-12-06 14:48:32,C0071,B004,,S0048
O01534,,,,WALK_IN,2025-12-06 17:26:26,COMPLETED,230.51,0.0,0.0,230.51,ONLINE_BANKING,PAID,2025-12-06 17:30:40,C0073,B010,,S0105
O01604,,,,WALK_IN,2025-12-06 18:18:07,COMPLETED,95.22,15.0,0.0,80.22,E_WALLET,PAID,2025-12-06 18:20:31,C0060,B002,V008,S0018
O01559,Guest User,+60195492140,guest1559@example.test,PICKUP,2025-12-07 08:21:47,COMPLETED,135.65,0.0,0.0,135.65,CASH,PAID,2025-12-07 08:23:28,,B002,,
O01581,,,,WALK_IN,2025-12-07 20:24:55,COMPLETED,68.1,0.0,0.0,68.1,ONLINE_BANKING,PAID,2025-12-07 20:26:15,,B002,,S0018
O01545,,,,WALK_IN,2025-12-08 09:09:13,COMPLETED,108.74,0.0,0.0,108.74,CASH,PAID,2025-12-08 09:09:31,C0048,B002,,S0022
O01569,,,,WALK_IN,2025-12-08 14:59:32,CANCELLED,103.46,0.0,0.0,103.46,CARD,FAILED,,C0006,B001,,S0013
O01568,,,,PICKUP,2025-12-09 08:36:27,COMPLETED,97.85,0.0,74.44,23.41,CARD,PAID,2025-12-09 08:37:35,C0043,B008,,
O01577,Guest User,+60166847128,guest1577@example.test,PICKUP,2025-12-09 10:02:11,COMPLETED,328.52,0.0,0.0,328.52,CASH,PAID,2025-12-09 10:03:01,,B005,,S0065
O01562,,,,WALK_IN,2025-12-09 13:32:48,COMPLETED,96.7,0.0,0.0,96.7,CARD,PAID,2025-12-09 13:33:16,,B002,,S0022
O01582,,,,WALK_IN,2025-12-09 14:08:32,COMPLETED,212.9,0.0,0.0,212.9,E_WALLET,PAID,2025-12-09 14:08:48,C0018,B001,,S0010
O01572,,,,WALK_IN,2025-12-10 11:12:37,COMPLETED,116.46,15.0,0.0,101.46,CARD,PAID,2025-12-10 11:14:12,C0031,B002,V008,S0018
O01586,Arif bin Azman,+60106991472,arif.bin.azman.c0094@example.test,DELIVERY,2025-12-11 09:14:18,COMPLETED,225.01,0.0,0.0,247.31,CARD,PAID,2025-12-11 09:18:24,C0094,B003,,
